bodyId,type,instance,class,superclass,somaSide,sensory_group
10801,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
11498,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
12052,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
12114,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
12384,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
12397,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
12574,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
12661,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
13086,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
13110,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
13132,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
13180,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
13726,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
13764,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
13909,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
14030,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
14102,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
14132,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
14465,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
14535,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
14588,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
14689,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
14731,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
15049,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
15058,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
15253,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
15599,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
15664,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
15804,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
15893,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
15935,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
15951,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
16304,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
16377,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
16469,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
16768,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
17059,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
17302,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
17307,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
17544,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
17551,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
17677,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
17734,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
17774,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
17775,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
17831,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
17857,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
17880,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
17990,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
17993,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
18079,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18145,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
18155,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
18282,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18314,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18365,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
18384,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18477,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
18506,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
18558,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
18605,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18631,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18661,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18672,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
18710,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
18718,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
18742,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
18746,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18809,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18895,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18900,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
18918,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
18929,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
18936,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
18943,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18970,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
18986,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
19034,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
19050,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
19114,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
19146,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
19202,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
19210,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
19229,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
19249,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
19403,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
19529,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
19549,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
19578,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
19580,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
19589,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
19599,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
19608,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
19653,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
19677,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
19685,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
19787,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
19830,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
19842,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
19855,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
19911,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
20031,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
20036,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
20040,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
20047,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20074,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
20083,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
20103,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20162,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20175,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
20182,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20210,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
20219,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
20240,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
20269,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20292,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
20329,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
20334,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20471,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20481,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
20508,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
20535,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20584,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20694,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20749,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
20758,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
20783,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
20799,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
20801,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
20865,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
20872,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
20914,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
21003,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
21023,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
21045,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
21074,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
21159,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
21164,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
21180,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
21216,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
21220,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
21240,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
21282,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
21299,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
21318,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
21352,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
21361,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
21483,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
21540,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
21562,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
21677,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
21684,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
21703,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
21722,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
21738,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
21769,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
21808,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
21850,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
21862,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
21899,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
21967,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
22028,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
22218,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
22253,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
22260,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
22261,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
22274,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
22324,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
22329,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
22447,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
22449,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
22557,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
22677,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
22790,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
22800,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
22867,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
22883,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
22911,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
22918,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
23030,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
23115,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
23116,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
23237,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
23247,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
23271,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
23333,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
23349,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
23394,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
23497,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
23550,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
23590,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
23664,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
23665,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
23751,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
23878,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
23906,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
23919,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
23938,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
23941,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
24118,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
24128,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
24177,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
24187,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
24222,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
24268,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
24308,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
24401,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
24508,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
24568,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
24605,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
24791,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
24794,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
24800,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
24802,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
24820,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
24840,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
24920,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
24992,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
25027,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
25031,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
25108,JO-A2,JO-A2_L,mechanosensory,cb_sensory,,johnstons_organ
25136,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
25169,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
25178,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
25209,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
25253,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
25260,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
25267,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
25286,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
25316,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
25386,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
25435,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
25497,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
25511,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
25524,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
25572,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
25575,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
25624,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
25636,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
25679,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
25840,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
25854,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
25870,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
26033,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
26059,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
26147,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
26163,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
26167,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
26333,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
26365,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
26393,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
26416,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
26519,JO-FV,JO-FV_R,mechanosensory,cb_sensory,,johnstons_organ
26528,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
26656,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
26730,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
26880,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
26915,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
27023,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
27139,JO-ED2_a,JO-ED2_a_R,mechanosensory,cb_sensory,,johnstons_organ
27355,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
27399,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
27471,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
27566,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
27716,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
27796,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
27882,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
28003,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
28011,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
28033,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
28044,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
28080,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
28140,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
28188,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
28191,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
28228,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
28239,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
28249,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
28586,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
28656,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
28723,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
28741,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
28871,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
29014,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
29183,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
29216,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
29287,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
29319,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
29335,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
29383,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
29386,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
29391,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
29435,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
29529,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
29561,JO-A2,JO-A2_L,mechanosensory,cb_sensory,,johnstons_organ
29598,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
29702,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
29753,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
29815,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
29873,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
29937,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
29955,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
29986,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
30041,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
30207,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
30276,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
30286,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
30512,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
30640,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
30814,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
30877,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
30893,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
30895,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
30938,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
31055,JO-FV,JO-FV_R,mechanosensory,cb_sensory,,johnstons_organ
31105,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
31132,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
31257,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
31563,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
31592,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
31661,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
31964,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
31988,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
32223,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
32237,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
32290,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
32341,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
32343,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
32507,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
32508,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
32737,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
32912,JO-EV6,JO-EV6_L,mechanosensory,cb_sensory,,johnstons_organ
33085,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
33185,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
33303,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
33396,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
33406,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
33439,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
33539,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
33599,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
33694,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
33897,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
33910,LPLC1,LPLC1_L,,visual_projection,L,looming_lplc
33965,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
33970,JO-EV1,JO-EV1_L,mechanosensory,cb_sensory,,johnstons_organ
34051,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
34110,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
34372,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
34388,JO-EV1,JO-EV1_L,mechanosensory,cb_sensory,,johnstons_organ
34407,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
34655,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
34681,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
35294,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
35332,JO-EV2,JO-EV2_L,mechanosensory,cb_sensory,,johnstons_organ
35351,JO-A1,JO-A1_L,mechanosensory,cb_sensory,,johnstons_organ
35618,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
35632,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
35680,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
35838,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
35889,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
36377,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
37431,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
37441,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
37613,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
37925,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
38160,JO-FD1,JO-FD1_L,mechanosensory,cb_sensory,,johnstons_organ
38542,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
38727,JO-EV3,JO-EV3_L,mechanosensory,cb_sensory,,johnstons_organ
39151,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
39206,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
39620,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
40811,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
40841,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
41097,LPLC2,LPLC2_L,,visual_projection,L,looming_lplc
41839,LPLC4,LPLC4_R,,visual_projection,R,looming_lplc
42121,JO-ED2_c,JO-ED2_c_L,mechanosensory,cb_sensory,,johnstons_organ
42517,LPLC1,LPLC1_R,,visual_projection,R,looming_lplc
42619,JO-B1_a,JO-B1_a_L,mechanosensory,cb_sensory,,johnstons_organ
46071,JO-A2,JO-A2_L,mechanosensory,cb_sensory,,johnstons_organ
49513,JO-ED2_a,JO-ED2_a_L,mechanosensory,cb_sensory,,johnstons_organ
50287,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
51029,JO-ED2_c,JO-ED2_c_L,mechanosensory,cb_sensory,,johnstons_organ
52652,LPLC4,LPLC4_L,,visual_projection,L,looming_lplc
54078,JO-A2,JO-A2_L,mechanosensory,cb_sensory,,johnstons_organ
55627,LPLC2,LPLC2_R,,visual_projection,R,looming_lplc
55759,JO-EV1,JO-EV1_L,mechanosensory,cb_sensory,,johnstons_organ
56087,JO-B1_c,JO-B1_c_L,mechanosensory,cb_sensory,,johnstons_organ
60335,JO-FD1,JO-FD1_L,mechanosensory,cb_sensory,,johnstons_organ
60534,JO-EV3,JO-EV3_L,mechanosensory,cb_sensory,,johnstons_organ
62434,JO-CL,JO-CL_L,mechanosensory,cb_sensory,,johnstons_organ
62868,JO-EV3,JO-EV3_L,mechanosensory,cb_sensory,,johnstons_organ
64293,JO-ED2_b,JO-ED2_b_L,mechanosensory,cb_sensory,,johnstons_organ
65100,JO-CL,JO-CL_L,mechanosensory,cb_sensory,,johnstons_organ
66302,JO-EV6,JO-EV6_L,mechanosensory,cb_sensory,,johnstons_organ
67186,JO-EV6,JO-EV6_L,mechanosensory,cb_sensory,,johnstons_organ
68291,JO-CM,JO-CM_L,mechanosensory,cb_sensory,,johnstons_organ
68750,JO-ED2_b,JO-ED2_b_L,mechanosensory,cb_sensory,,johnstons_organ
69797,JO-CM,JO-CM_L,mechanosensory,cb_sensory,,johnstons_organ
71352,JO-EV2,JO-EV2_L,mechanosensory,cb_sensory,,johnstons_organ
73005,JO-EV3,JO-EV3_L,mechanosensory,cb_sensory,,johnstons_organ
74384,JO-EV1,JO-EV1_L,mechanosensory,cb_sensory,,johnstons_organ
75373,JO-CL,JO-CL_L,mechanosensory,cb_sensory,,johnstons_organ
75970,JO-EV3,JO-EV3_L,mechanosensory,cb_sensory,,johnstons_organ
77185,JO-EV3,JO-EV3_R,mechanosensory,cb_sensory,,johnstons_organ
77273,JO-EV3,JO-EV3_L,mechanosensory,cb_sensory,,johnstons_organ
77370,JO-EV2,JO-EV2_L,mechanosensory,cb_sensory,,johnstons_organ
77839,JO-mz,JO-mz_L,mechanosensory,cb_sensory,,johnstons_organ
77969,JO-EV1,JO-EV1_L,mechanosensory,cb_sensory,,johnstons_organ
79237,JO-EV1,JO-EV1_L,mechanosensory,cb_sensory,,johnstons_organ
79498,JO-B1_c,JO-B1_c_L,mechanosensory,cb_sensory,,johnstons_organ
79513,JO-EV3,JO-EV3_L,mechanosensory,cb_sensory,,johnstons_organ
